countyFIPS,County Name_x,State,StateFIPS_cases,population,date,deaths,deaths_per_million
56007,Carbon County ,WY,56,14800,2020-11-03,2,135.13513513513513
56009,Converse County ,WY,56,13822,2020-11-03,3,217.04529011720444
56011,Crook County ,WY,56,7584,2020-11-03,1,131.85654008438817
56013,Fremont County ,WY,56,39261,2020-11-03,16,407.5291001248058
56015,Goshen County ,WY,56,13211,2020-11-03,6,454.1669820604042
56017,Hot Springs County ,WY,56,4413,2020-11-03,0,0.0
56019,Johnson County ,WY,56,8445,2020-11-03,2,236.82652457075193
56021,Laramie County ,WY,56,99500,2020-11-03,7,70.35175879396985
56023,Lincoln County ,WY,56,19830,2020-11-03,3,151.285930408472
56025,Natrona County ,WY,56,79858,2020-11-03,11,137.74449648125423
56027,Niobrara County ,WY,56,2356,2020-11-03,0,0.0
56029,Park County ,WY,56,29194,2020-11-03,3,102.76084126875385
56031,Platte County ,WY,56,8393,2020-11-03,3,357.44072441320145
56033,Sheridan County ,WY,56,30485,2020-11-03,6,196.81810726586846
56035,Sublette County ,WY,56,9831,2020-11-03,1,101.71905197843556
56037,Sweetwater County ,WY,56,42343,2020-11-03,2,47.23330892945705
56039,Teton County ,WY,56,23464,2020-11-03,2,85.23695874531197
56041,Uinta County ,WY,56,20226,2020-11-03,3,148.3239394838327
56043,Washakie County ,WY,56,7805,2020-11-03,7,896.8609865470852
56045,Weston County ,WY,56,6927,2020-11-03,0,0.0
0,Statewide Unallocated,CA,6,0,2020-11-04,0,
6001,Alameda County ,CA,6,1671329,2020-11-04,410,245.31375928976283
6003,Alpine County ,CA,6,1129,2020-11-04,0,0.0
6005,Amador County ,CA,6,39752,2020-11-04,16,402.4954719259408
6007,Butte County ,CA,6,219186,2020-11-04,59,269.1777759528437
6009,Calaveras County ,CA,6,45905,2020-11-04,22,479.25062629343205
6011,Colusa County ,CA,6,21547,2020-11-04,6,278.46103865967416
6013,Contra Costa County ,CA,6,1153526,2020-11-04,262,227.12968758398162
6015,Del Norte County ,CA,6,27812,2020-11-04,1,35.95570257442831
6017,El Dorado County ,CA,6,192843,2020-11-04,4,20.742261839942337
6019,Fresno County ,CA,6,999101,2020-11-04,486,486.43730713911805
6021,Glenn County ,CA,6,28393,2020-11-04,3,105.65984573662523
6023,Humboldt County ,CA,6,135558,2020-11-04,9,66.39224538573895
6025,Imperial County ,CA,6,181215,2020-11-04,355,1958.998979113208
6027,Inyo County ,CA,6,18039,2020-11-04,16,886.9671267808637
6029,Kern County ,CA,6,900202,2020-11-04,444,493.2226322536497
6031,Kings County ,CA,6,152940,2020-11-04,84,549.2349941153393
6033,Lake County ,CA,6,64386,2020-11-04,18,279.56388034665923
6035,Lassen County ,CA,6,30573,2020-11-04,1,32.70859909070094
6037,Los Angeles County ,CA,6,10039107,2020-11-04,7251,722.2753976025956
6039,Madera County ,CA,6,157327,2020-11-04,105,667.399747023715
6041,Marin County ,CA,6,258826,2020-11-04,134,517.7223308322966
6043,Mariposa County ,CA,6,17203,2020-11-04,0,0.0
6045,Mendocino County ,CA,6,86749,2020-11-04,20,230.5502080715628
6047,Merced County ,CA,6,277680,2020-11-04,154,554.5952175165658
6049,Modoc County ,CA,6,8841,2020-11-04,0,0.0
6051,Mono County ,CA,6,14444,2020-11-04,2,138.46579894765992
6053,Monterey County ,CA,6,434061,2020-11-04,97,223.47089464384038
6055,Napa County ,CA,6,137744,2020-11-04,15,108.89766523405738
6057,Nevada County ,CA,6,99755,2020-11-04,7,70.17192120695705
6059,Orange County ,CA,6,3175692,2020-11-04,1548,487.4528134340484
6061,Placer County ,CA,6,398329,2020-11-04,61,153.13974126915187
6063,Plumas County ,CA,6,18807,2020-11-04,0,0.0
6065,Riverside County ,CA,6,2470546,2020-11-04,1370,554.5332894024236
6067,Sacramento County ,CA,6,1552058,2020-11-04,542,349.21375360972337
6069,San Benito County ,CA,6,62808,2020-11-04,13,206.9800025474462
6071,San Bernardino County ,CA,6,2180085,2020-11-04,1277,585.7569773655614
6073,San Diego County ,CA,6,3338330,2020-11-04,935,280.08015984039923
6075,City and County of San Francisco,CA,6,881549,2020-11-04,161,182.63306974427965
6077,San Joaquin County ,CA,6,762148,2020-11-04,535,701.9633981851294
6079,San Luis Obispo County ,CA,6,283111,2020-11-04,34,120.09423865550968
6081,San Mateo County ,CA,6,766573,2020-11-04,171,223.07073168504502
6083,Santa Barbara County ,CA,6,446499,2020-11-04,131,293.3937142076466
6085,Santa Clara County ,CA,6,1927852,2020-11-04,378,196.0731425441372
6087,Santa Cruz County ,CA,6,273213,2020-11-04,27,98.82399446585632
6089,Shasta County ,CA,6,180080,2020-11-04,41,227.67658818302976
6091,Sierra County ,CA,6,3005,2020-11-04,0,0.0
6093,Siskiyou County ,CA,6,43539,2020-11-04,0,0.0
6095,Solano County ,CA,6,447643,2020-11-04,92,205.5209173381467
6097,Sonoma County ,CA,6,494336,2020-11-04,136,275.116519937856
6099,Stanislaus County ,CA,6,550660,2020-11-04,413,750.0090800130752
6101,Sutter County ,CA,6,96971,2020-11-04,12,123.74833713171978
6103,Tehama County ,CA,6,65084,2020-11-04,17,261.20090959375574
6105,Trinity County ,CA,6,12285,2020-11-04,0,0.0
6107,Tulare County ,CA,6,466195,2020-11-04,301,645.6525702763864
6109,Tuolumne County ,CA,6,54478,2020-11-04,8,146.84826902602885
6111,Ventura County ,CA,6,846006,2020-11-04,178,210.40039905154336
6113,Yolo County ,CA,6,220500,2020-11-04,69,312.9251700680272
6115,Yuba County ,CA,6,78668,2020-11-04,9,114.40484059592211
0,Statewide Unallocated,ID,16,0,2020-11-04,0,
16001,Ada County ,ID,16,481587,2020-11-04,185,384.14658202983054
16003,Adams County ,ID,16,4294,2020-11-04,2,465.7661853749418
16005,Bannock County ,ID,16,87808,2020-11-04,17,193.60422740524783
16007,Bear Lake County ,ID,16,6125,2020-11-04,1,163.26530612244898
16009,Benewah County ,ID,16,9298,2020-11-04,3,322.65003226500323
16011,Bingham County ,ID,16,46811,2020-11-04,25,534.0625066757814
16013,Blaine County ,ID,16,23021,2020-11-04,7,304.07019677685594
16015,Boise County ,ID,16,7831,2020-11-04,2,255.39522410930914
16017,Bonner County ,ID,16,45739,2020-11-04,2,43.72636043638908
16019,Bonneville County ,ID,16,119062,2020-11-04,40,335.9594161025348
16021,Boundary County ,ID,16,12245,2020-11-04,1,81.66598611678236
16023,Butte County ,ID,16,2597,2020-11-04,0,0.0
16025,Camas County ,ID,16,1106,2020-11-04,0,0.0
16027,Canyon County ,ID,16,229849,2020-11-04,116,504.67915892607755
16029,Caribou County ,ID,16,7155,2020-11-04,5,698.8120195667365
16031,Cassia County ,ID,16,24030,2020-11-04,11,457.76113191843524
16033,Clark County ,ID,16,845,2020-11-04,0,0.0
16035,Clearwater County ,ID,16,8756,2020-11-04,0,0.0
16037,Custer County ,ID,16,4315,2020-11-04,1,231.7497103128621
16039,Elmore County ,ID,16,27511,2020-11-04,4,145.39638689978554
16041,Franklin County ,ID,16,13876,2020-11-04,2,144.13375612568464
16043,Fremont County ,ID,16,13099,2020-11-04,5,381.70852736850145
16045,Gem County ,ID,16,18112,2020-11-04,5,276.0600706713781
16047,Gooding County ,ID,16,15179,2020-11-04,9,592.9244350747744
16049,Idaho County ,ID,16,16667,2020-11-04,1,59.99880002399952
16051,Jefferson County ,ID,16,29871,2020-11-04,5,167.38642830839277
16053,Jerome County ,ID,16,24412,2020-11-04,9,368.6711453383582
16055,Kootenai County ,ID,16,165697,2020-11-04,53,319.8609510129936
16057,Latah County ,ID,16,40108,2020-11-04,1,24.932681759250023
16059,Lemhi County ,ID,16,8027,2020-11-04,1,124.57954403886882
16061,Lewis County ,ID,16,3838,2020-11-04,3,781.657113079729
16063,Lincoln County ,ID,16,5366,2020-11-04,6,1118.1513231457322
16065,Madison County ,ID,16,39907,2020-11-04,6,150.34956273335504
16067,Minidoka County ,ID,16,21039,2020-11-04,10,475.3077617757498
16069,Nez Perce County ,ID,16,40408,2020-11-04,24,593.941793704217
16071,Oneida County ,ID,16,4531,2020-11-04,0,0.0
16073,Owyhee County ,ID,16,11823,2020-11-04,5,422.904508162057
16075,Payette County ,ID,16,23951,2020-11-04,11,459.2710116487829
16077,Power County ,ID,16,7681,2020-11-04,2,260.3827626611118
16079,Shoshone County ,ID,16,12882,2020-11-04,20,1552.5539512498058
16081,Teton County ,ID,16,12142,2020-11-04,2,164.7175094712568
16083,Twin Falls County ,ID,16,86878,2020-11-04,52,598.5404820552959
16085,Valley County ,ID,16,11392,2020-11-04,1,87.78089887640449
16087,Washington County ,ID,16,10194,2020-11-04,8,784.7753580537571
0,Statewide Unallocated,MT,30,0,2020-11-04,2,inf
30001,Beaverhead County ,MT,30,9453,2020-11-04,1,105.78652279699565
30003,Big Horn County ,MT,30,13319,2020-11-04,40,3003.2284706059013
30005,Blaine County ,MT,30,6681,2020-11-04,8,1197.425535099536
30007,Broadwater County ,MT,30,6237,2020-11-04,0,0.0
30009,Carbon County ,MT,30,10725,2020-11-04,1,93.24009324009324
30011,Carter County ,MT,30,1252,2020-11-04,2,1597.444089456869
30013,Cascade County ,MT,30,81366,2020-11-04,16,196.64233217805963
30015,Chouteau County ,MT,30,5635,2020-11-04,0,0.0
30017,Custer County ,MT,30,11402,2020-11-04,5,438.51955797228555
30019,Daniels County ,MT,30,1690,2020-11-04,3,1775.1479289940828
30021,Dawson County ,MT,30,8613,2020-11-04,4,464.4142575177058
30023,Deer Lodge County ,MT,30,9140,2020-11-04,5,547.0459518599562
30025,Fallon County ,MT,30,2846,2020-11-04,0,0.0
30027,Fergus County ,MT,30,11050,2020-11-04,2,180.99547511312218
30029,Flathead County ,MT,30,103806,2020-11-04,27,260.1005722212589
30031,Gallatin County ,MT,30,114434,2020-11-04,9,78.64795427932258
30033,Garfield County ,MT,30,1258,2020-11-04,0,0.0
30035,Glacier County ,MT,30,13753,2020-11-04,16,1163.3825347196976
30037,Golden Valley County ,MT,30,821,2020-11-04,0,0.0
30039,Granite County ,MT,30,3379,2020-11-04,0,0.0
30041,Hill County ,MT,30,16484,2020-11-04,20,1213.2977432661976
30043,Jefferson County ,MT,30,12221,2020-11-04,0,0.0
30045,Judith Basin County ,MT,30,2007,2020-11-04,0,0.0
30047,Lake County ,MT,30,30458,2020-11-04,7,229.82467660384793
30049,Lewis and Clark County ,MT,30,69432,2020-11-04,6,86.41548565502939
30051,Liberty County ,MT,30,2337,2020-11-04,0,0.0
30053,Lincoln County ,MT,30,19980,2020-11-04,6,300.3003003003003
30055,McCone County ,MT,30,1664,2020-11-04,0,0.0
30057,Madison County ,MT,30,8600,2020-11-04,1,116.27906976744187
30059,Meagher County ,MT,30,1862,2020-11-04,5,2685.2846401718584
30061,Mineral County ,MT,30,4397,2020-11-04,0,0.0
30063,Missoula County ,MT,30,119600,2020-11-04,24,200.66889632107024
30065,Musselshell County ,MT,30,4633,2020-11-04,2,431.6857327865314
30067,Park County ,MT,30,16606,2020-11-04,0,0.0
30069,Petroleum County ,MT,30,487,2020-11-04,0,0.0
30071,Phillips County ,MT,30,3954,2020-11-04,1,252.90844714213455
30073,Pondera County ,MT,30,5911,2020-11-04,1,169.1761123329386
30075,Powder River County ,MT,30,1682,2020-11-04,5,2972.651605231867
30077,Powell County ,MT,30,6890,2020-11-04,0,0.0
30079,Prairie County ,MT,30,1077,2020-11-04,0,0.0
30081,Ravalli County ,MT,30,43806,2020-11-04,4,91.31169246221978
30083,Richland County ,MT,30,10803,2020-11-04,6,555.401277422938
30085,Roosevelt County ,MT,30,11004,2020-11-04,30,2726.281352235551
30087,Rosebud County ,MT,30,8937,2020-11-04,21,2349.7818059751594
30089,Sanders County ,MT,30,12113,2020-11-04,2,165.1118632873772
30091,Sheridan County ,MT,30,3309,2020-11-04,0,0.0
30093,Silver Bow County ,MT,30,34915,2020-11-04,5,143.20492624946297
30095,Stillwater County ,MT,30,9642,2020-11-04,3,311.13876789047913
30097,Sweet Grass County ,MT,30,3737,2020-11-04,2,535.1886540005352
30099,Teton County ,MT,30,6147,2020-11-04,1,162.68098259313487
30101,Toole County ,MT,30,4736,2020-11-04,8,1689.1891891891894
30103,Treasure County ,MT,30,696,2020-11-04,1,1436.7816091954023
30105,Valley County ,MT,30,7396,2020-11-04,5,676.0411032990806
30107,Wheatland County ,MT,30,2126,2020-11-04,3,1411.1006585136408
30109,Wibaux County ,MT,30,969,2020-11-04,0,0.0
30111,Yellowstone County ,MT,30,161300,2020-11-04,96,595.1642901425914
0,Statewide Unallocated,OR,41,0,2020-11-04,0,
41001,Baker County ,OR,41,16124,2020-11-04,3,186.05805011163483
41003,Benton County ,OR,41,93053,2020-11-04,6,64.47938271737611
41005,Clackamas County ,OR,41,418187,2020-11-04,69,164.9979554601171
41007,Clatsop County ,OR,41,40224,2020-11-04,0,0.0
41009,Columbia County ,OR,41,52354,2020-11-04,2,38.20147457691866
41011,Coos County ,OR,41,64487,2020-11-04,1,15.50700141113713
41013,Crook County ,OR,41,24404,2020-11-04,4,163.90755613833795
41015,Curry County ,OR,41,22925,2020-11-04,2,87.24100327153762
41017,Deschutes County ,OR,41,197692,2020-11-04,13,65.75885721222913
41019,Douglas County ,OR,41,110980,2020-11-04,8,72.08506037123806
41021,Gilliam County ,OR,41,1912,2020-11-04,0,0.0
41023,Grant County ,OR,41,7199,2020-11-04,0,0.0
41025,Harney County ,OR,41,7393,2020-11-04,0,0.0
41027,Hood River County ,OR,41,23382,2020-11-04,1,42.767941151312975
41029,Jackson County ,OR,41,220944,2020-11-04,8,36.20826996886089
41031,Jefferson County ,OR,41,24658,2020-11-04,11,446.1026847270663
41033,Josephine County ,OR,41,87487,2020-11-04,4,45.721078560243235
41035,Klamath County ,OR,41,68238,2020-11-04,3,43.963773850347316
41037,Lake County ,OR,41,7869,2020-11-04,0,0.0
41039,Lane County ,OR,41,382067,2020-11-04,28,73.2855755665891
41041,Lincoln County ,OR,41,49962,2020-11-04,13,260.19775029022054
41043,Linn County ,OR,41,129749,2020-11-04,17,131.02220441005326
41045,Malheur County ,OR,41,30571,2020-11-04,38,1243.008079552517
41047,Marion County ,OR,41,347818,2020-11-04,115,330.63268720997763
41049,Morrow County ,OR,41,11603,2020-11-04,7,603.2922520037921
41051,Multnomah County ,OR,41,812855,2020-11-04,175,215.2905499750878
41053,Polk County ,OR,41,86085,2020-11-04,15,174.24638438752396
41055,Sherman County ,OR,41,1780,2020-11-04,0,0.0
41057,Tillamook County ,OR,41,27036,2020-11-04,0,0.0
41059,Umatilla County ,OR,41,77950,2020-11-04,45,577.2931366260423
41061,Union County ,OR,41,26835,2020-11-04,2,74.52953232718464
41063,Wallowa County ,OR,41,7208,2020-11-04,2,277.4694783573807
41065,Wasco County ,OR,41,26682,2020-11-04,16,599.6551982609999
41067,Washington County ,OR,41,601592,2020-11-04,82,136.30500405590502
41069,Wheeler County ,OR,41,1332,2020-11-04,0,0.0
41071,Yamhill County ,OR,41,107100,2020-11-04,15,140.05602240896357
0,Statewide Unallocated,WA,53,0,2020-11-04,3,inf
53001,Adams County ,WA,53,19983,2020-11-04,11,550.4678977130561
53003,Asotin County ,WA,53,22582,2020-11-04,8,354.2644584182092
53005,Benton County ,WA,53,204390,2020-11-04,136,665.394588776359
53007,Chelan County ,WA,53,77200,2020-11-04,18,233.16062176165804
53009,Clallam County ,WA,53,77331,2020-11-04,1,12.931424655054247
53011,Clark County ,WA,53,488241,2020-11-04,85,174.09435094553714
53013,Columbia County ,WA,53,3985,2020-11-04,1,250.9410288582183
53015,Cowlitz County ,WA,53,110593,2020-11-04,7,63.295145262358375
53017,Douglas County ,WA,53,43429,2020-11-04,10,230.26088558336596
53019,Ferry County ,WA,53,7627,2020-11-04,1,131.1131506490101
53021,Franklin County ,WA,53,95222,2020-11-04,69,724.622461195942
53023,Garfield County ,WA,53,2225,2020-11-04,0,0.0
53025,Grant County ,WA,53,97733,2020-11-04,29,296.7267964761135
53027,Grays Harbor County ,WA,53,75061,2020-11-04,11,146.54747472056061
53029,Island County ,WA,53,85141,2020-11-04,12,140.9426715683396
53031,Jefferson County ,WA,53,32221,2020-11-04,0,0.0
53033,King County ,WA,53,2252782,2020-11-04,822,364.8821767929609
53035,Kitsap County ,WA,53,271473,2020-11-04,23,84.72297429210272
53037,Kittitas County ,WA,53,47935,2020-11-04,22,458.9548346719516
53039,Klickitat County ,WA,53,22425,2020-11-04,3,133.77926421404683
53041,Lewis County ,WA,53,80707,2020-11-04,13,161.07648655011337
53043,Lincoln County ,WA,53,10939,2020-11-04,2,182.83206874485785
53045,Mason County ,WA,53,66768,2020-11-04,10,149.7723460340283
53047,Okanogan County ,WA,53,42243,2020-11-04,11,260.3981724782804
53049,Pacific County ,WA,53,22471,2020-11-04,3,133.50540696898224
53051,Pend Oreille County ,WA,53,13724,2020-11-04,1,72.8650539201399
53053,Pierce County ,WA,53,904980,2020-11-04,233,257.46425335366524
53055,San Juan County ,WA,53,17582,2020-11-04,0,0.0
53057,Skagit County ,WA,53,129205,2020-11-04,25,193.4909639719825
53059,Skamania County ,WA,53,12083,2020-11-04,1,82.76090374906893
53061,Snohomish County ,WA,53,822083,2020-11-04,237,288.2920581011893
53063,Spokane County ,WA,53,522798,2020-11-04,208,397.8592113971362
53065,Stevens County ,WA,53,45723,2020-11-04,5,109.3541543643243
53067,Thurston County ,WA,53,290536,2020-11-04,35,120.46699892612276
53069,Wahkiakum County ,WA,53,4488,2020-11-04,0,0.0
53071,Walla Walla County ,WA,53,60760,2020-11-04,8,131.66556945358786
53073,Whatcom County ,WA,53,229247,2020-11-04,51,222.4674695852072
53075,Whitman County ,WA,53,50104,2020-11-04,20,399.1697269679068
53077,Yakima County ,WA,53,250873,2020-11-04,278,1108.130408613123
0,Statewide Unallocated,WY,56,0,2020-11-04,0,
56001,Albany County ,WY,56,38880,2020-11-04,6,154.320987654321
56003,Big Horn County ,WY,56,11790,2020-11-04,8,678.5411365564037
56005,Campbell County ,WY,56,46341,2020-11-04,4,86.3166526402106
56007,Carbon County ,WY,56,14800,2020-11-04,2,135.13513513513513
56009,Converse County ,WY,56,13822,2020-11-04,4,289.3937201562726
56011,Crook County ,WY,56,7584,2020-11-04,1,131.85654008438817
56013,Fremont County ,WY,56,39261,2020-11-04,18,458.47023764040654
56015,Goshen County ,WY,56,13211,2020-11-04,6,454.1669820604042
56017,Hot Springs County ,WY,56,4413,2020-11-04,0,0.0
56019,Johnson County ,WY,56,8445,2020-11-04,2,236.82652457075193
56021,Laramie County ,WY,56,99500,2020-11-04,8,80.40201005025126
56023,Lincoln County ,WY,56,19830,2020-11-04,3,151.285930408472
56025,Natrona County ,WY,56,79858,2020-11-04,12,150.2667234340955
56027,Niobrara County ,WY,56,2356,2020-11-04,0,0.0
56029,Park County ,WY,56,29194,2020-11-04,3,102.76084126875385
56031,Platte County ,WY,56,8393,2020-11-04,4,476.58763255093527
56033,Sheridan County ,WY,56,30485,2020-11-04,6,196.81810726586846
56035,Sublette County ,WY,56,9831,2020-11-04,1,101.71905197843556
56037,Sweetwater County ,WY,56,42343,2020-11-04,4,94.4666178589141
56039,Teton County ,WY,56,23464,2020-11-04,2,85.23695874531197
56041,Uinta County ,WY,56,20226,2020-11-04,3,148.3239394838327
56043,Washakie County ,WY,56,7805,2020-11-04,7,896.8609865470852
56045,Weston County ,WY,56,6927,2020-11-04,0,0.0
0,Statewide Unallocated,CA,6,0,2020-11-05,0,
6001,Alameda County ,CA,6,1671329,2020-11-05,411,245.91208553193297
6003,Alpine County ,CA,6,1129,2020-11-05,0,0.0
6005,Amador County ,CA,6,39752,2020-11-05,16,402.4954719259408
6007,Butte County ,CA,6,219186,2020-11-05,59,269.1777759528437
6009,Calaveras County ,CA,6,45905,2020-11-05,22,479.25062629343205
6011,Colusa County ,CA,6,21547,2020-11-05,6,278.46103865967416
6013,Contra Costa County ,CA,6,1153526,2020-11-05,262,227.12968758398162
6015,Del Norte County ,CA,6,27812,2020-11-05,1,35.95570257442831
6017,El Dorado County ,CA,6,192843,2020-11-05,4,20.742261839942337
6019,Fresno County ,CA,6,999101,2020-11-05,487,487.4382069480463
6021,Glenn County ,CA,6,28393,2020-11-05,3,105.65984573662523
6023,Humboldt County ,CA,6,135558,2020-11-05,9,66.39224538573895
6025,Imperial County ,CA,6,181215,2020-11-05,355,1958.998979113208
6027,Inyo County ,CA,6,18039,2020-11-05,16,886.9671267808637
6029,Kern County ,CA,6,900202,2020-11-05,446,495.4443558223599
6031,Kings County ,CA,6,152940,2020-11-05,84,549.2349941153393
6033,Lake County ,CA,6,64386,2020-11-05,18,279.56388034665923
6035,Lassen County ,CA,6,30573,2020-11-05,1,32.70859909070094
6037,Los Angeles County ,CA,6,10039107,2020-11-05,7263,723.4707230433942
6039,Madera County ,CA,6,157327,2020-11-05,105,667.399747023715
6041,Marin County ,CA,6,258826,2020-11-05,134,517.7223308322966
6043,Mariposa County ,CA,6,17203,2020-11-05,0,0.0
6045,Mendocino County ,CA,6,86749,2020-11-05,20,230.5502080715628
6047,Merced County ,CA,6,277680,2020-11-05,155,558.1964851627773
6049,Modoc County ,CA,6,8841,2020-11-05,0,0.0
6051,Mono County ,CA,6,14444,2020-11-05,2,138.46579894765992
6053,Monterey County ,CA,6,434061,2020-11-05,97,223.47089464384038
6055,Napa County ,CA,6,137744,2020-11-05,15,108.89766523405738
6057,Nevada County ,CA,6,99755,2020-11-05,7,70.17192120695705
